,Family,Subfamily,Tribe,Subtribe,Genus,Species,Subspecies,BS_area_um2,FM_DM,FM_DM_sd,H+_ev_mumol_g-1_FW,H+_ev_mumol_g-1_FW_sd,H+_mo_mumol_g-1_FW,H+_mo_mumol_g-1_FW_sd,Habit,IAS,IAS_sd,Pathway,SLA_cm2_g-1,SLA_cm2_g-1_sd,air_channel_area_um2,air_channel_area_um2_sd,chlorenchyma_diameter_um,chlorenchyma_diameter_um_sd,chlorenchyma_hydrenchyma_ratio,chlorenchyma_hydrenchyma_ratio_sd,chlorenchyma_vertical_thickness_um,chlorenchyma_vertical_thickness_um_sd,dC13,dH+,dH+_significance,distance_between_BS_um,hydrenchyma_vertical_thickness_um,hydrenchyma_vertical_thickness_um_sd,leaf_thickness_mm_sd,leaf_thickness_um,leaf_thickness_um_sd,mesophyll_abaxial_area_um2,mesophyll_abaxial_length_um,mesophyll_adaxial_area_um2,mesophyll_adaxial_length_um,mesophyll_cell_area_um2,plant_part,Source,Tissue,transpiration_ratio,avg_elevation_m,LCCDM,SLAFM,tissue,long_name,pct_night_C02,H+_ev_mumol_g-1_DW,H+_ev_mumol_g-1_DW_sd,H+_mo_mumol_g-1_DW,H+_mo_mumol_g-1_DW_sd
5444,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Dichaea,tenuifolia,,,,,,,,,,,,,,,,,,,,,,,-32.4,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Dichaea tenuifolia,,,,,
5445,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Dichaea,trichocarpa,,,,,,,,,,,,,,,,,,,,,,,-27.4,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Dichaea trichocarpa,,,,,
5446,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Dichaea,trulla,,,,,,,,,,,,,,,,,,,,,,,-30.4,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Dichaea trulla,,,,,
5447,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Dichaea,tuerckheimii,,,,,,,,,,,,,,,,,,,,,,,-29.7,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Dichaea tuerckheimii,,,,,
5448,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Dichaea,violacea,,,,,,,,,,,,,,,,,,,,,,,-29.8,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Dichaea violacea,,,,,
5449,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Euryblema,anatonum,,,,,,,,,,,,,,,,,,,,,,,-33.8,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Euryblema anatonum,,,,,
5450,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Galeottia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,-29.4,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Galeottia grandiflora,,,,,
5451,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Huntleya,burtii,,,,,,,,,,,,,,,,,,,,,,,-27.7,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Huntleya burtii,,,,,
5452,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Huntleya,fasciata,,,,,,,,,,,,,,,,,,,,,,,-25.6,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Huntleya fasciata,,,,,
5453,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Huntleya,lucida,,,,,,,,,,,,,,,,,,,,,,,-28.7,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Huntleya lucida,,,,,
5454,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Kefersteinia,auriculata,,,,,,,,,,,,,,,,,,,,,,,-31.5,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Kefersteinia auriculata,,,,,
5455,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Kefersteinia,costaricensis,,,,,,,,,,,,,,,,,,,,,,,-27.7,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Kefersteinia costaricensis,,,,,
5456,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Kefersteinia,excentrica,,,,,,,,,,,,,,,,,,,,,,,-26.5,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Kefersteinia excentrica,,,,,
5457,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Kefersteinia,lactea,,,,,,,,,,,,,,,,,,,,,,,-29.1,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Kefersteinia lactea,,,,,
5458,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Koellensteinia,kellneriana,,,,,,,,,,,,,,,,,,,,,,,-26.2,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Koellensteinia kellneriana,,,,,
5459,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Pescatoria,cerina,,,,,,,,,,,,,,,,,,,,,,,-31.9,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Pescatoria cerina,,,,,
5460,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Pescatoria,dayana,,,,,,,,,,,,,,,,,,,,,,,-30.9,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Pescatoria dayana,,,,,
5461,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Stenotyla,picta,,,,,,,,,,,,,,,,,,,,,,,-32.0,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Stenotyla picta,,,,,
5462,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Warczewiczella,discolor,,,,,,,,,,,,,,,,,,,,,,,-22.6,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Warczewiczella discolor,,,,,
5463,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Warczewiczella,lipscombiae,,,,,,,,,,,,,,,,,,,,,,,-26.1,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Warczewiczella lipscombiae,,,,,
5464,Orchidaceae,Epidendroideae,Cymbidieae,Zygopetalinae,Warrea,costaricensis,,,,,,,,,,,,,,,,,,,,,,,-30.2,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Warrea costaricensis,,,,,
5465,Orchidaceae,Epidendroideae,Vandeae,Polystachyinae,Subtribe,Polystachyinae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Subtribe Polystachyinae,,,,,
5466,Orchidaceae,Epidendroideae,Vandeae,Polystachyinae,Polystachya,foliosa,,,,,,,,,,,,,,,,,,,,,,,-28.4,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Polystachya foliosa,,,,,
5467,Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Campylocentrum,brenesii,,,,,,,,,,,,,,,,,,,,,,,-19.2,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Campylocentrum brenesii,,,,,
5468,Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Campylocentrum,micranthum,,,,,,,,,,,,,,,,,,,,,,,-15.3,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Campylocentrum micranthum,,,,,
5469,Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Campylocentrum,panamense,,,,,,,,,,,,,,,,,,,,,,,-13.6,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Campylocentrum panamense,,,,,
5470,Orchidaceae,Epidendroideae,Vandeae,Angraecinae,Campylocentrum,schiedei,,,,,,,,,,,,,,,,,,,,,,,-13.5,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Campylocentrum schiedei,,,,,
5471,Orchidaceae,Epidendroideae,Vandeae,Dendrobiinae,Bulbophyllum,aristatum,,,,,,,,,,,,,,,,,,,,,,,-28.1,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Bulbophyllum aristatum,,,,,
5472,Orchidaceae,Epidendroideae,Vandeae,Collabiinae,Calanthe,calanthoides,,,,,,,,,,,,,,,,,,,,,,,-32.0,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Calanthe calanthoides,,,,,
5473,Orchidaceae,Epidendroideae,Vandeae,Collabiinae,Calanthe,mexicana,,,,,,,,,,,,,,,,,,,,,,,-29.0,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Calanthe mexicana,,,,,
5474,Orchidaceae,Epidendroideae,Vandeae,Collabiinae,Spathoglottis,plicata,,,,,,,,,,,,,,,,,,,,,,,-29.9,,,,,,,,,,,,,,,Silvera et al (2010),,,,,,,Spathoglottis plicata,,,,,
5475,Poaceae,,,,Oryza,sativa,arboro,,,,,,,,,35.0,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Oryza sativa,,,,,
5476,Poaceae,,,,Oryza,sativa,ballila,,,,,,,,,34.7,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Oryza sativa,,,,,
5477,Poaceae,,,,Hordeum,vulgare,,,,,,,,,,30.25,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Hordeum vulgare,,,,,
5478,Poaceae,,,,Avena,sativa,,,,,,,,,,29.35,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Avena sativa,,,,,
5479,Commelinaceae,,,,Tradescantia,virginiana,,,,,,,,,,15.0,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Tradescantia virginiana,,,,,
5480,Asparagaceae,,,,Chlorophytum,sp.,,,,,,,,,,13.3,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Chlorophytum sp.,,,,,
5481,Poaceae,,,,Triticum,aestivum,,,,,,,,,,13.2,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Triticum aestivum,,,,,
5482,Commelinaceae,,,,Tradescantia,pendula,,,,,,,,,,12.75,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Tradescantia pendula,,,,,
5483,Commelinaceae,,,,Tradescantia,sp.,,,,,,,,,,11.5,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Tradescantia sp.,,,,,
5484,Poaceae,,,,Poa,annua,,,,,,,,,,10.6,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Poa annua,,,,,
5485,Liliaceae,,,,Tulipa,sp.,,,,,,,,,,10.2,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Tulipa sp.,,,,,
5486,Poaceae,,,,Bambusa,sp.,,,,,,,,,,8.8,,C3,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Bambusa sp.,,,,,
5487,Poaceae,,,,Setaria,italica,,,,,,,,,,12.2,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Setaria italica,,,,,
5488,Poaceae,,,,Zea,mays,,,,,,,,,,10.25,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Zea mays,,,,,
5489,Poaceae,,,,Panicum,capillare,,,,,,,,,,10.1,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Panicum capillare,,,,,
5490,Poaceae,,,,Setaria,gluca,,,,,,,,,,9.5,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Setaria gluca,,,,,
5491,Poaceae,,,,Digitaria,smutsii,,,,,,,,,,9.4,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Digitaria smutsii,,,,,
5492,Poaceae,,,,Sorghum,japonicum,,,,,,,,,,8.6,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Sorghum japonicum,,,,,
5493,Poaceae,,,,Spartina,anglica,,,,,,,,,,8.5,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Spartina anglica,,,,,
5494,Poaceae,,,,Eragrostis,elegans,,,,,,,,,,8.4,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Eragrostis elegans,,,,,
5495,Poaceae,,,,Coix,lacrama-jobi,,,,,,,,,,8.38,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Coix lacrama-jobi,,,,,
5496,Poaceae,,,,Digitaria,sanquinalis,,,,,,,,,,7.8,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Digitaria sanquinalis,,,,,
5497,Poaceae,,,,Panicum,antidotale,,,,,,,,,,6.6,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Panicum antidotale,,,,,
5498,Poaceae,,,,Miscanthus,saccariflorus,,,,,,,,,,5.1,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Miscanthus saccariflorus,,,,,
5499,Poaceae,,,,Echinochloa,crus-galli,,,,,,,,,,3.6,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Echinochloa crus-galli,,,,,
5500,Poaceae,,,,Saccharum,officinarum,,,,,,,,,,2.8,,C4,,,,,,,,,,,,,,,,,,,,,,,,,,Byott (1976),,,,,,,Saccharum officinarum,,,,,
5501,Aizoaceae,,,,Mesembryanthemum,crystallinum,,,,,,,,,,,,C3-CAM,,,,,,,,,,,-30.0,,,,,,,,,,,,,,,Winter et al (1974),,,,,,,Mesembryanthemum crystallinum,,,,,
5502,Aizoaceae,,,,Mesembryanthemum,crystallinum,,,,,,,,,,,,C3-CAM,,,,,,,,,,,-26.0,,,,,,,,,,,,,,,Winter et al (1974),,,,,,,Mesembryanthemum crystallinum,,,,,
5503,Aizoaceae,,,,Mesembryanthemum,crystallinum,,,,,,,,,,,,C3-CAM,,,,,,,,,,,-24.0,,,,,,,,,,,,,,,Winter et al (1974),,,,,,,Mesembryanthemum crystallinum,,,,,
5504,Aizoaceae,,,,Mesembryanthemum,crystallinum,,,,,,,,,,,,C3-CAM,,,,,,,,,,,-16.0,,,,,,,,,,,,,,,Winter et al (1974),,,,,,,Mesembryanthemum crystallinum,,,,,
5505,Asclepiadaceae,,,,Hoya,carnosa,,,,,,,,,,,,CAM,,,,,,,,,,,-15.4,,,,,,,,,,,,,,,Sternberg et al (1984),,,,,,,Hoya carnosa,,,,,
5506,Asclepiadaceae,,,,Hoya,nicholsaniae,,,,,,,,,,,,CAM,,,,,,,,,,,-18.3,,,,,,,,,,,,,,,Winter et al (1983),,,,,,,Hoya nicholsaniae,,,,,
5507,Asclepiadaceae,,,,Hoya,nicholsaniae,,,,,,,,,,,,CAM,,,,,,,,,,,-14.3,,,,,,,,,,,,,,,Winter et al (1986a),,,,,,,Hoya nicholsaniae,,,,,
5508,Asparagaceae,,,,Agave,deserti,,,,,,,,,,,,CAM,,,,,,,,,,,,,,,,,,,,,,,,,,Nobel (1976),,,,,,,Agave deserti,,,,,
5509,Asparagaceae,,,,Yucca,baccata,,,,,,,,,,,,CAM,,,,,,,,,,,-16.1,,,,,,,,,,,,,,,Kemp and Gardetto (1982),,,,,,,Yucca baccata,,,,,
5510,Asparagaceae,,,,Yucca,baccata,,,,,,,,,,,,CAM,,,,,,,,,,,-14.5,,,,,,,,,,,,,,,Kemp and Gardetto (1982),,,,,,,Yucca baccata,,,,,
5511,Asparagaceae,,,,Yucca,baccata,,,,,,,,,,,,CAM,,,,,,,,,,,-13.5,,,,,,,,,,,,,,,Kemp and Gardetto (1982),,,,,,,Yucca baccata,,,,,
5512,Asparagaceae,,,,Yucca,gloriosa,,,,,,,,,,,,C3-CAM,,,,,,,,,,,-22.0,,,,,,,,,,,,,,,Martin et al (1982),,,,,,,Yucca gloriosa,,,,,
5513,Asteraceae,,,,Senecio,medley-woodii,,,,,,,,,,,,CAM,,,,,,,,,,,-13.9,,,,,,,,,,,,,,,Eller and Ruess (1986),,,,,,,Senecio medley-woodii,,,,,
5514,Bromeliaceae,Bromelioideae,,,Aechmea,aquilega,,,,,,,,,,,,CAM,,,,,,,,,,,-15.0,,,,,,,,,,,,,,,Griffiths et al (1986),,,,,,,Aechmea aquilega,,,,,
5515,Bromeliaceae,Bromelioideae,,,Aechmea,aquilega,,,,,,,,,,,,CAM,,,,,,,,,,,-13.8,,,,,,,,,,,,,,,Smith et al (1986a),,,,,,,Aechmea aquilega,,,,,
5516,Bromeliaceae,Bromelioideae,,,Aechmea,fendleri,,,,,,,,,,,,CAM,,,,,,,,,,,-17.3,,,,,,,,,,,,,,,Luttge (1989),,,,,,,Aechmea fendleri,,,,,
5517,Bromeliaceae,Bromelioideae,,,Aechmea,fendleri,,,,,,,,,,,,CAM,,,,,,,,,,,-14.1,,,,,,,,,,,,,,,Smith et al (1986a),,,,,,,Aechmea fendleri,,,,,
5518,Bromeliaceae,Bromelioideae,,,Aechmea,fendleri,,,,,,,,,,,,CAM,,,,,,,,,,,-12.3,,,,,,,,,,,,,,,Griffiths et al (1986),,,,,,,Aechmea fendleri,,,,,
5519,Bromeliaceae,Bromelioideae,,,Aechmea,fendleri,,,,,,,,,,,,CAM,,,,,,,,,,,-12.3,,,,,,,,,,,,,,,Griffiths et al (1986),,,,,,,Aechmea fendleri,,,,,
5520,Bromeliaceae,Bromelioideae,,,Aechmea,nudicaulis,,,,,,,,,,,,CAM,,,,,,,,,,,-16.7,,,,,,,,,,,,,,,Luttge (1989),,,,,,,Aechmea nudicaulis,,,,,
5521,Bromeliaceae,Bromelioideae,,,Aechmea,nudicaulis,,,,,,,,,,,,CAM,,,,,,,,,,,-14.4,,,,,,,,,,,,,,,Smith et al (1986a),,,,,,,Aechmea nudicaulis,,,,,
5522,Bromeliaceae,Bromelioideae,,,Aechmea,nudicaulis,,,,,,,,,,,,CAM,,,,,,,,,,,-14.1,,,,,,,,,,,,,,,Griffiths et al (1986),,,,,,,Aechmea nudicaulis,,,,,
